topic,size,label,keywords,mk_q,mk_p,mk_tau,mk_trend,burst_max,drift_total_dist,drift_step_mean,drift_robust_score,method,beta_year_z,p,q
104,42,104_xml_database_objectoriented_relational,database; relational; databases; query; database; databases; relational; query; querying; continuous; documents; schema,1.8550241594079093e-05,1.7899355924111404e-06,-0.6766666666666666,decreasing,,,,,,,,
94,39,94_speech_speech recognition_recognition_turkish,speech; speech recognition; recognition; turkish speech; recognition systems; speech; recognition; hidden; markov; hmm; isolated; dependent,0.0176992819144534,0.0083838703805305,-0.3766666666666666,decreasing,,,,,,,,
100,38,100_music_audio_genre_note,music; musical; music genre; music; features; recognition; neural; acoustic; feature; extraction; deep; genre,0.7730314511272284,0.7052216747125593,-0.0566666666666666,no_trend,,,,,,,,
92,36,92_skin_lesion_cancer_images,skin; skin cancer; melanoma; cancer; lesion; lesions; skin lesions; diagnosis; skin lesion; skin; cancer; early,0.0004270770364542,9.365724483645366e-05,0.48,increasing,,,,,,,,
112,36,112_websites_attacks_url_malicious,phishing; phishing attacks; phishing websites; phishing detection; websites; phishing; users; websites; sites; domain; fake; social,9.235320864187102e-05,1.5392201440311837e-05,0.5733333333333334,increasing,,,,,,,,
107,35,107_spectrum_radio_cognitive_channel,cognitive radio; radio; cognitive; secondary users; radio networks; secondary; primary users; licensed; users; primary user; radio; cognitive,0.9899657744208344,0.9801825143994628,-0.0066666666666666,no_trend,,,,,,,,
109,33,109_earthquake_earthquakes_disasters_magnitude,earthquake; earthquakes; earthquake prediction; lstm; earthquake magnitude; earthquake; earthquakes; turkey; deep; lstm; long; neural,0.4128025428222894,0.329517819270424,0.14,no_trend,,,,,,,,
113,17,hyperspectral image classification,hyperspectral; hyperspectral images; classification hyperspectral; images; hyperspectral image; hyperspectral imaging; hyperspectral; images; information; hundreds; svm; vector,0.0591052470671775,0.0347372943289552,0.2866666666666667,increasing,,,,,,,,
114,13,license plate detection,plate recognition; recognition; image; plate region; car images; recognition; image; process; region; gradients; real; portion,,,,,,,,,,,,
115,12,web usage mining,web usage; usage mining; website; usage; usage logs; information; usage; website; information; users; user; important,,,,,,,,,,,,
116,11,software effort estimation,software effort; software; projects; project; software cost; software projects; software; project; time; development; estimated; planned,,,,,,,,,,,,
125,10,federated / federated learning / privacy,federated learning; federated; decentralized; decentralized federated; federated; training; devices; decentralized; heterogeneity; aggregation; raw; local,,,,,,,,,,,,
