topic,size,label,keywords,mk_q,mk_p,mk_tau,mk_trend,burst_max,drift_total_dist,drift_step_mean,drift_robust_score,method,beta_year_z,p,q
112,45,112_control_sliding_controller_mode,sliding mode; mode control; sliding; controller; mode; robust control; controllers; controller; parameters; mode; sliding; robust,0.6455424901729628,0.5575083798056111,-0.0866666666666666,no_trend,,,,,,,,
106,45,106_digital_image_transform_discrete,image; image watermarking; images; image forgery; image; images; domain; transform; discrete; cosine; block; blocks,0.9221126607919544,0.9066149690139382,0.02,no_trend,,,,,,,,
97,45,97_rehabilitation_exercise_virtual reality_reality,treatment; game; developed; development; treatment; games; game; limb; individuals; patient; dental; participant,0.0103492329684766,0.0043484172136456,0.4,increasing,,,,,,,,
107,45,107_disease_brain_diagnosis_mri,alzheimer; disease; alzheimer disease; parkinson disease; diagnosis alzheimer; disease; alzheimer; early; stages; progression; cnn; accuracy,0.0511261479341173,0.0300742046671278,0.2833333333333333,increasing,,,,,,,,
93,43,93_fraud_credit_credit card_card,fraud; credit; fraud detection; credit card; card; card fraud; transactions; fraudulent; credit cards; fraud; fraudulent; card,0.0040373015459375,0.0014588568611371,0.4366666666666666,increasing,,,,,,,,
101,43,101_expressions_mathematical_syntax_symbolic,programming; interpreter; language; programming; languages; language; program; interpreter; lexical; functional; java; tools,0.1103979344172909,0.0708304493013098,-0.26,no_trend,,,,,,,,
114,42,114_automata_finite_qualitative_quantum,state; linear; theorem; robotic; logic; formula; synthesis; ambient; calculus; checking; formal; verification,0.088118482606703,0.0540558758847842,-0.2733333333333333,no_trend,,,,,,,,
111,40,111_sensor_wireless sensor_localization_deployment,sensor; wireless sensor; wireless; sensor networks; localization; nodes; sensor nodes; sensor network; sensor; wireless; nodes; node,0.1103979344172909,0.0722881820029162,0.2533333333333333,no_trend,,,,,,,,
110,39,110_interoperability_healthcare_health_clinical,ehr; healthcare; health; information; electronic health; health information; ehrs; information; health; electronic; records; ehr,0.443001172163974,0.3536563979460296,-0.1333333333333333,no_trend,,,,,,,,
96,39,96_read_dna_reads_alignment,sequencing; hts; sequencing; high; throughput; hts; computational; reference; reads; read; short; mapping,0.0280311598391234,0.0135937827189533,0.3433333333333333,increasing,,,,,,,,
108,38,108_spectrum_radio_cognitive_channel,cognitive radio; radio; cognitive; secondary users; radio networks; secondary; primary users; users; licensed; radio; cognitive; primary,0.6455424901729628,0.5568116740898685,-0.0833333333333333,no_trend,,,,,,,,
103,37,103_skin_cancer_images_diagnosis,skin; skin cancer; melanoma; cancer; skin lesions; skin lesion; skin; cancer; early; melanoma; accuracy; malignant,0.0003414652723606,7.460585782670393e-05,0.4866666666666667,increasing,,,,,,,,
117,33,117_websites_attacks_url_malicious,phishing; phishing attacks; phishing websites; phishing detection; websites; phishing; websites; steal; legitimate; website; content; active,6.860124818010074e-05,1.0953140465730373e-05,0.5566666666666666,increasing,,,,,,,,
116,32,116_earthquake_earthquakes_disasters_magnitude,earthquake; earthquakes; earthquake prediction; lstm; earthquake magnitude; earthquake; earthquakes; turkey; deep; lstm; long; neural,0.4177870035366729,0.3258420634719174,0.14,no_trend,,,,,,,,
119,18,web usage mining,web usage; web; usage mining; website; web mining; usage; mining web; websites; web; usage; website; user,0.0051395146512236,0.00194351394374,-0.4033333333333333,decreasing,,,,,,,,
118,13,license plate detection,plate recognition; recognition; image; plate region; car images; recognition; image; process; region; gradients; real; portion,,,,,,,,,,,,
120,11,software effort estimation,software effort; software; projects; project; software cost; software projects; software; project; time; development; estimated; planned,,,,,,,,,,,,
121,11,service-oriented architecture %28soa%29,service oriented; service; oriented architecture; services; web services; web service; oriented; university information; services; service; oriented; different,,,,,,,,,,,,
131,10,federated / federated learning,federated learning; federated; decentralized; decentralized federated; federated; training; devices; decentralized; heterogeneity; aggregation; raw; local,,,,,,,,,,,,
132,10,software / estimation / cost estimation,software; cost estimation; software cost; cost; projects; software projects; software development; software size; software; development; projects; machine,,,,,,,,,,,,
